SN,Date ,AEZ1,Year,State,LGA,Location,Village,Lat,Long,Crop,Code,Type,Treatment,B1,B2,G1,G2,Total-Afl,Source
47,,,2016,Kaduna,Lere,Lere,Haiakali,10.3853,8.5735,Maize,ARDS003C,,,,,,,0.8,AgResults Control samples 2015/2016
48,,,2016,Kaduna,Lere,Lere,Sabon Kuara,10.3853,8.5735,Maize,ARDS004C,,,,,,,1.1,AgResults Control samples 2015/2016
49,,,2016,Kaduna,Lere,Lere,Sabon Kuara,10.3853,8.5735,Maize,ARDS005C,,,,,,,1.1,AgResults Control samples 2015/2016
50,,,2016,Kaduna,Lere,Lere,Ungwa Goge,10.3853,8.5735,Maize,ARDS006C,,,,,,,0.7,AgResults Control samples 2015/2016
51,,,2016,Kaduna,Lere,Lere,Ungwa Goge,10.3853,8.5735,Maize,ARDS007C,,,,,,,0.9,AgResults Control samples 2015/2016
52,,,2016,Kaduna,Hunkunyi,Hunkunyi,Chande,11.2659,7.648,Maize,ARKD001C,,,,,,,1.7,AgResults Control samples 2015/2016
53,,,2016,Kaduna,Hunkunyi,Hunkunyi,Chande,11.2659,7.648,Maize,ARKD002C,,,,,,,2.1,AgResults Control samples 2015/2016
54,,,2016,Kaduna,Hunkunyi,Hunkunyi,Chande,11.2659,7.648,Maize,ARKD003C,,,,,,,1.2,AgResults Control samples 2015/2016
55,,,2016,Kaduna,Hunkunyi,Hunkunyi,Chande,11.2659,7.648,Maize,ARKD004C,,,,,,,1.1,AgResults Control samples 2015/2016
56,,,2016,Kaduna,Zaria,Zaria,Gamji,11.1047,7.7207,Maize,ARKD005C,,,,,,,1.2,AgResults Control samples 2015/2016
57,,,2016,Kaduna,Zaria,Zaria,Gamji,11.1047,7.7207,Maize,ARKD006C,,,,,,,1.1,AgResults Control samples 2015/2016
58,,,2016,Kaduna,Lere,,Yarkasuwa,10.3853,8.5735,Maize,ARFF001C,,,,,,,1.4,AgResults Control samples 2015/2016
91,,,2016,Kano,Rogo,Rogo,Angwan Paki,11.5501,7.8232,Maize,ARAS001C,,,,,,,1.1,AgResults Control Samples
92,,,2016,Kano,Rogo,Rogo,Angwan Paki,11.5501,7.8232,Maize,ARAS002C,,,,,,,1.1,AgResults Control Samples
93,,,2016,Kano,Rogo,Rogo,Angwan Paki,11.5501,7.8232,Maize,ARAS003C,,,,,,,1,AgResults Control Samples
94,,,2016,Kano,Rogo,Rogo,Angwan Paki,11.5501,7.8232,Maize,ARAS004C,,,,,,,0.6,AgResults Control Samples
95,,,2016,Kano,Rogo,Rogo,Bari,11.5501,7.8232,Maize,ARAS005C,,,,,,,1.2,AgResults Control Samples
96,,,2016,Kano,Rogo,Rogo,Bari,11.5501,7.8232,Maize,ARAS006C,,,,,,,1.6,AgResults Control Samples
97,,,2016,Kano,Rogo,Rogo,Bari,11.5501,7.8232,Maize,ARAS007C,,,,,,,1.4,AgResults Control Samples
98,,,2016,Kano,Rogo,Rogo,Bari,11.5501,7.8232,Maize,ARAS008C,,,,,,,1.4,AgResults Control Samples
99,,,2016,Kano,Gwarzo,Gwarzo,Kutama,11.9171,7.9348,Maize,ARKN001C,,,,,,,1.1,AgResults Control Samples
100,,,2016,Kano,Gwarzo,Gwarzo,Kutama,11.9171,7.9348,Maize,ARKN002C,,,,,,,1.2,AgResults Control Samples
101,,,2016,Kano,Gwarzo,Gwarzo,Kutama,11.9171,7.9348,Maize,ARKN003C,,,,,,,0.6,AgResults Control Samples
102,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN004C,,,,,,,1.3,AgResults Control Samples
103,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN005C,,,,,,,0.8,AgResults Control Samples
104,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN006C,,,,,,,0.8,AgResults Control Samples
105,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN007C,,,,,,,0.6,AgResults Control Samples
106,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN008C,,,,,,,1.7,AgResults Control Samples
107,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN009C,,,,,,,1.4,AgResults Control Samples
108,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN010C,,,,,,,0.7,AgResults Control Samples
91,,,2016,Kano,Rogo,Rogo,Angwan Paki,11.5501,7.8232,Maize,ARAS001C,,,,,,,1.1,AgResults Control samples 2015/2016
92,,,2016,Kano,Rogo,Rogo,Angwan Paki,11.5501,7.8232,Maize,ARAS002C,,,,,,,1.1,AgResults Control samples 2015/2016
93,,,2016,Kano,Rogo,Rogo,Angwan Paki,11.5501,7.8232,Maize,ARAS003C,,,,,,,1,AgResults Control samples 2015/2016
94,,,2016,Kano,Rogo,Rogo,Angwan Paki,11.5501,7.8232,Maize,ARAS004C,,,,,,,0.6,AgResults Control samples 2015/2016
95,,,2016,Kano,Rogo,Rogo,Bari,11.5501,7.8232,Maize,ARAS005C,,,,,,,1.2,AgResults Control samples 2015/2016
96,,,2016,Kano,Rogo,Rogo,Bari,11.5501,7.8232,Maize,ARAS006C,,,,,,,1.6,AgResults Control samples 2015/2016
97,,,2016,Kano,Rogo,Rogo,Bari,11.5501,7.8232,Maize,ARAS007C,,,,,,,1.4,AgResults Control samples 2015/2016
98,,,2016,Kano,Rogo,Rogo,Bari,11.5501,7.8232,Maize,ARAS008C,,,,,,,1.4,AgResults Control samples 2015/2016
99,,,2016,Kano,Gwarzo,Gwarzo,Kutama,11.9171,7.9348,Maize,ARKN001C,,,,,,,1.1,AgResults Control samples 2015/2016
100,,,2016,Kano,Gwarzo,Gwarzo,Kutama,11.9171,7.9348,Maize,ARKN002C,,,,,,,1.2,AgResults Control samples 2015/2016
101,,,2016,Kano,Gwarzo,Gwarzo,Kutama,11.9171,7.9348,Maize,ARKN003C,,,,,,,0.6,AgResults Control samples 2015/2016
102,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN004C,,,,,,,1.3,AgResults Control samples 2015/2016
103,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN005C,,,,,,,0.8,AgResults Control samples 2015/2016
104,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN006C,,,,,,,0.8,AgResults Control samples 2015/2016
105,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN007C,,,,,,,0.6,AgResults Control samples 2015/2016
106,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN008C,,,,,,,1.7,AgResults Control samples 2015/2016
107,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN009C,,,,,,,1.4,AgResults Control samples 2015/2016
108,,,2016,Kano,Rogo,Rogo,Zoza,11.5501,7.8232,Maize,ARKN010C,,,,,,,0.7,AgResults Control samples 2015/2016
65,,,2016,Ogun,Ijebu North,Ijebuigbo,Idekan,7.0333,3.947,Maize,ARAL0001C,,,,,,,10.7,AgResults Control Samples
66,,,2016,Ogun,Ijebu North,Ijebuigbo,Idekan,7.0333,3.947,Maize,ARAL0002C,,,,,,,1,AgResults Control Samples
67,,,2016,Ogun,Ijebu North,Ijebuigbo,Idekan,7.0333,3.947,Maize,ARAL0003C,,,,,,,2.3,AgResults Control Samples
68,,,2016,Ogun,Ijebu North,Ijebuigbo,Idekan,7.0333,3.947,Maize,ARAL0004C,,,,,,,0.7,AgResults Control Samples
69,,,2016,Ogun,Ijebu North,Idekan,Ijebuigbo,7.0333,3.947,Maize,ARAL0005C,,,,,,,1.1,AgResults Control Samples
70,,,2016,Ogun,Ijebu North,Idekan,Ijebuigbo,7.0333,3.947,Maize,ARAL0006C,,,,,,,10.3,AgResults Control Samples
71,,,2016,Ogun,Ijebu North,Idekan,Ijebuigbo,7.0333,3.947,Maize,ARAL0007C,,,,,,,22.7,AgResults Control Samples
72,,,2016,Ogun,Ijebu North,Idekan,Ijebuigbo,7.0333,3.947,Maize,ARAL0008C,,,,,,,1.1,AgResults Control Samples
65,,,2016,Ogun,Ijebu North,Ijebuigbo,Idekan,7.0333,3.947,Maize,ARAL0001C,,,,,,,10.7,AgResults Control samples 2015/2016
66,,,2016,Ogun,Ijebu North,Ijebuigbo,Idekan,7.0333,3.947,Maize,ARAL0002C,,,,,,,1,AgResults Control samples 2015/2016
67,,,2016,Ogun,Ijebu North,Ijebuigbo,Idekan,7.0333,3.947,Maize,ARAL0003C,,,,,,,2.3,AgResults Control samples 2015/2016
68,,,2016,Ogun,Ijebu North,Ijebuigbo,Idekan,7.0333,3.947,Maize,ARAL0004C,,,,,,,0.7,AgResults Control samples 2015/2016
69,,,2016,Ogun,Ijebu North,Idekan,Ijebuigbo,7.0333,3.947,Maize,ARAL0005C,,,,,,,1.1,AgResults Control samples 2015/2016
70,,,2016,Ogun,Ijebu North,Idekan,Ijebuigbo,7.0333,3.947,Maize,ARAL0006C,,,,,,,10.3,AgResults Control samples 2015/2016
71,,,2016,Ogun,Ijebu North,Idekan,Ijebuigbo,7.0333,3.947,Maize,ARAL0007C,,,,,,,22.7,AgResults Control samples 2015/2016
72,,,2016,Ogun,Ijebu North,Idekan,Ijebuigbo,7.0333,3.947,Maize,ARAL0008C,,,,,,,1.1,AgResults Control samples 2015/2016
7,,,2016,Osun,Ayedire,Ikire,Olupona,7.5691,4.2538,Maize,IK01C,,,,,,,0.5,AgResults Control Samples
8,,,2016,Osun,Ayedire,Ikire,Olupona,7.5691,4.2538,Maize,IK02C,,,,,,,147.3,AgResults Control Samples
9,,,2016,Osun,Ayedire,Ikire,Olupona,7.5691,4.2538,Maize,ARAI0479C,,,,,,,133.9,AgResults Control Samples
7,,,2016,Osun,Ayedire,Ikire,Olupona,7.5691,4.2538,Maize,IK01C,,,,,,,0.5,AgResults Control samples 2015/2016
8,,,2016,Osun,Ayedire,Ikire,Olupona,7.5691,4.2538,Maize,IK02C,,,,,,,147.3,AgResults Control samples 2015/2016
9,,,2016,Osun,Ayedire,Ikire,Olupona,7.5691,4.2538,Maize,ARAI0479C,,,,,,,133.9,AgResults Control samples 2015/2016
1,,,2016,Oyo,Akinyele,Ijaye,Ijaye,7.5952,3.9177,Maize,ARAICONTROL1,,,,,,,12,AgResults Control Samples
2,,,2016,Oyo,Akinyele,Ijaye,Ijaye,7.5952,3.9177,Maize,ARAICONTROL2,,,,,,,35.9,AgResults Control Samples
3,,,2016,Oyo,Saki West,Saki,Saki,8.6033,3.1378,Maize,SA01C,,,,,,,93.1,AgResults Control Samples
4,,,2016,Oyo,Saki West,Saki,Saki,8.6033,3.1378,Maize,SA02C,,,,,,,0.5,AgResults Control Samples
5,,,2016,Oyo,Saki West,Saki,Saki,8.6033,3.1378,Maize,SA03C,,,,,,,0.1,AgResults Control Samples
6,,,2016,Oyo,Saki West,Saki,Saki,8.6033,3.1378,Maize,SA04C,,,,,,,52.8,AgResults Control Samples
1,,,2016,Oyo,Akinyele,Ijaye,Ijaye,7.5952,3.9177,Maize,ARAICONTROL1,,,,,,,12,AgResults Control samples 2015/2016
2,,,2016,Oyo,Akinyele,Ijaye,Ijaye,7.5952,3.9177,Maize,ARAICONTROL2,,,,,,,35.9,AgResults Control samples 2015/2016
3,,,2016,Oyo,Saki West,Saki,Saki,8.6033,3.1378,Maize,SA01C,,,,,,,93.1,AgResults Control samples 2015/2016
4,,,2016,Oyo,Saki West,Saki,Saki,8.6033,3.1378,Maize,SA02C,,,,,,,0.5,AgResults Control samples 2015/2016
5,,,2016,Oyo,Saki West,Saki,Saki,8.6033,3.1378,Maize,SA03C,,,,,,,0.1,AgResults Control samples 2015/2016
6,,,2016,Oyo,Saki West,Saki,Saki,8.6033,3.1378,Maize,SA04C,,,,,,,52.8,AgResults Control samples 2015/2016
96,,,2017,Edo,,Ukpoke,,6.7208,6.3231,Maize,ARMR001C,,,,,,,124.3,Monosa Resources - Edo State
97,,,2017,Edo,,Ukpoke,,6.7208,6.3231,Maize,ARMR002C,,,,,,,1.1,Monosa Resources - Edo State
98,,,2017,Edo,,Ukpoke,,6.7208,6.3231,Maize,ARMR003C,,,,,,,3.1,Monosa Resources - Edo State
99,,,2017,Edo,,Ukpoke,,6.7208,6.3231,Maize,ARMR004C,,,,,,,1,Monosa Resources - Edo State
100,,,2017,Edo,,Ukpoke,,6.7208,6.3231,Maize,ARMR005C,,,,,,,11.8,Monosa Resources - Edo State
101,,,2017,Edo,,Ekpoma,,6.743,6.1421,Maize,ARMR006C,,,,,,,1.6,Monosa Resources - Edo State
102,,,2017,Edo,,Akoko Edo,,7.3533,6.1103,Maize,ARMR007C,,,,,,,2.6,Monosa Resources - Edo State
103,,,2017,Edo,,Ukpoke,,6.7208,6.3231,Maize,ARMR008C,,,,,,,35.5,Monosa Resources - Edo State
104,,,2017,Edo,,Uvbe,,6.2901,5.9502,Maize,ARMR009C,,,,,,,1.1,Monosa Resources - Edo State
105,,,2017,Edo,,Uvbe,,6.2901,5.9502,Maize,ARMR010C,,,,,,,1,Monosa Resources - Edo State
27,,,2017,Ekiti,,Ado Ekiti,,7.6124,5.2371,Maize,ARFP0751C,,,,,,,0.9,Ado Poly Venture - Ekiti State
28,,,2017,Ekiti,,Ikole Ekiti,,7.7983,5.5145,Maize,ARFP0752C,,,,,,,0.9,Ado Poly Venture - Ekiti State
80,,,2017,Enugu,,Adani,,6.734,7.0095,Maize,AREN001C,,,,,,,0.2,CADP Enugu - Enugu State
81,,,2017,Enugu,,Adani,,6.734,7.0095,Maize,AREN002C,,,,,,,1.3,CADP Enugu - Enugu State
82,,,2017,Enugu,,Adani,,6.734,7.0095,Maize,AREN003C,,,,,,,51.6,CADP Enugu - Enugu State
83,,,2017,Enugu,,Opi,,6.7703,7.43,Maize,AREN004C,,,,,,,1.3,CADP Enugu - Enugu State
84,,,2017,Enugu,,Opi,,6.7703,7.43,Maize,AREN005C,,,,,,,1.8,CADP Enugu - Enugu State
85,,,2017,Enugu,,Affa,,6.3167,7.4333,Maize,AREN006C,,,,,,,0.5,CADP Enugu - Enugu State
86,,,2017,Enugu,,Affa,,6.3167,7.4333,Maize,AREN007C,,,,,,,0.9,CADP Enugu - Enugu State
87,,,2017,Enugu,,Affa,,6.3167,7.4333,Maize,AREN008C,,,,,,,0.5,CADP Enugu - Enugu State
11,,,2017,Kaduna,,Hunkunyi,,11.2659,7.648,Maize,ARKD001C,,,,,,,1.7,CADP Kaduna - Kaduna State
12,,,2017,Kaduna,,Hunkunyi,,11.2659,7.648,Maize,ARKD002C,,,,,,,2.1,CADP Kaduna - Kaduna State
13,,,2017,Kaduna,,Hunkunyi,,11.2659,7.648,Maize,ARKD003C,,,,,,,1.2,CADP Kaduna - Kaduna State
14,,,2017,Kaduna,,Hunkunyi,,11.2659,7.648,Maize,ARKD004C,,,,,,,1.1,CADP Kaduna - Kaduna State
15,,,2017,Kaduna,,Zaria,,11.1047,7.7207,Maize,ARKD005C,,,,,,,1.2,CADP Kaduna - Kaduna State
16,,,2017,Kaduna,,Zaria,,11.1047,7.7207,Maize,ARKD006C,,,,,,,1.1,CADP Kaduna - Kaduna State
29,,,2017,Kaduna,,T/Wada,,10.5079,7.4084,Maize,ARAE0001CM,,,,,,,25.1,Ahalson Enterprise - Kaduna State
30,,,2017,Kaduna,,T/Wada,,10.5079,7.4084,Maize,ARAE0002CM,,,,,,,1,Ahalson Enterprise - Kaduna State
31,,,2017,Kaduna,,T/Wada,,10.5079,7.4084,Maize,ARAE0003CM,,,,,,,1,Ahalson Enterprise - Kaduna State
32,,,2017,Kaduna,,T/Wada,,10.5079,7.4084,Maize,ARAE0004CM,,,,,,,0.9,Ahalson Enterprise - Kaduna State
33,,,2017,Kaduna,,Doguwa,,10.8125,8.7041,Maize,ARAE0005CM,,,,,,,0.7,Ahalson Enterprise - Kaduna State
34,,,2017,Kaduna,,Doguwa,,10.8125,8.7041,Maize,ARAE0006CM,,,,,,,1.3,Ahalson Enterprise - Kaduna State
35,,,2017,Kaduna,,Doguwa,,10.8125,8.7041,Maize,ARAE0007CM,,,,,,,1,Ahalson Enterprise - Kaduna State
36,,,2017,Kaduna,,Doguwa,,10.8125,8.7041,Maize,ARAE0008CM,,,,,,,1.5,Ahalson Enterprise - Kaduna State
37,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG001CM,,,,,,,1,Tukuyan Gwari - Kaduna State
38,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG002CM,,,,,,,0.9,Tukuyan Gwari - Kaduna State
39,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG003CM,,,,,,,0.7,Tukuyan Gwari - Kaduna State
40,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG004CM,,,,,,,0.8,Tukuyan Gwari - Kaduna State
41,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG005CM,,,,,,,72.9,Tukuyan Gwari - Kaduna State
42,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG006CM,,,,,,,1.9,Tukuyan Gwari - Kaduna State
43,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG007CM,,,,,,,0.9,Tukuyan Gwari - Kaduna State
44,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG008CM,,,,,,,0.7,Tukuyan Gwari - Kaduna State
45,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG009CM,,,,,,,0.2,Tukuyan Gwari - Kaduna State
46,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG010CM,,,,,,,1.1,Tukuyan Gwari - Kaduna State
47,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG011CM,,,,,,,1.4,Tukuyan Gwari - Kaduna State
48,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG012CM,,,,,,,85.9,Tukuyan Gwari - Kaduna State
49,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG013CM,,,,,,,1.5,Tukuyan Gwari - Kaduna State
50,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG014CM,,,,,,,1.3,Tukuyan Gwari - Kaduna State
51,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG015CM,,,,,,,1.3,Tukuyan Gwari - Kaduna State
52,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG016CM,,,,,,,1,Tukuyan Gwari - Kaduna State
53,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG017CM,,,,,,,1.6,Tukuyan Gwari - Kaduna State
54,,,2017,Kaduna,,Giwa,,11.2802,7.4179,Maize,ARTG018CM,,,,,,,0.3,Tukuyan Gwari - Kaduna State
63,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0001CM,,,,,,,1.3,Palm Valley Nigeria - Kaduna State
64,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0002CM,,,,,,,1.6,Palm Valley Nigeria - Kaduna State
65,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0003CM,,,,,,,1.2,Palm Valley Nigeria - Kaduna State
66,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0004CM,,,,,,,1.9,Palm Valley Nigeria - Kaduna State
67,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0005CM,,,,,,,1,Palm Valley Nigeria - Kaduna State
68,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0006CM,,,,,,,0.9,Palm Valley Nigeria - Kaduna State
69,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0007CM,,,,,,,0.7,Palm Valley Nigeria - Kaduna State
70,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0008CM,,,,,,,1.1,Palm Valley Nigeria - Kaduna State
71,,,2017,Kaduna,,Ikara,,11.1788,8.2268,Maize,ARPV0009CM,,,,,,,1,Palm Valley Nigeria - Kaduna State
72,,,2017,Kaduna,,Lere,,10.3853,8.5735,Maize,ARDS001C,,,,,,,0.9,Dal-Allgreen - Kaduna State
73,,,2017,Kaduna,,Lere,,10.3853,8.5735,Maize,ARDS002C,,,,,,,1,Dal-Allgreen - Kaduna State
74,,,2017,Kaduna,,Lere,,10.3853,8.5735,Maize,ARDS003C,,,,,,,0.8,Dal-Allgreen - Kaduna State
75,,,2017,Kaduna,,Lere,,10.3853,8.5735,Maize,ARDS004C,,,,,,,1.1,Dal-Allgreen - Kaduna State
76,,,2017,Kaduna,,Lere,,10.3853,8.5735,Maize,ARDS005C,,,,,,,1.1,Dal-Allgreen - Kaduna State
77,,,2017,Kaduna,,Lere,,10.3853,8.5735,Maize,ARDS006C,,,,,,,0.7,Dal-Allgreen - Kaduna State
78,,,2017,Kaduna,,Lere,,10.3853,8.5735,Maize,ARDS007C,,,,,,,0.9,Dal-Allgreen - Kaduna State
79,,,2017,Kaduna,,Lere,,10.3853,8.5735,Maize,ARDS008C,,,,,,,1.4,Dal-Allgreen - Kaduna State
17,,,2017,Kano,,Gwarzo,,11.9171,7.9348,Maize,ARKN001C,,,,,,,1.1,CADP Kano - Kano State
18,,,2017,Kano,,Gwarzo,,11.9171,7.9348,Maize,ARKN002C,,,,,,,1.2,CADP Kano - Kano State
19,,,2017,Kano,,Gwarzo,,11.9171,7.9348,Maize,ARKN003C,,,,,,,0.6,CADP Kano - Kano State
20,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARKN004C,,,,,,,1.3,CADP Kano - Kano State
21,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARKN005C,,,,,,,0.8,CADP Kano - Kano State
22,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARKN006C,,,,,,,0.8,CADP Kano - Kano State
23,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARKN007C,,,,,,,0.6,CADP Kano - Kano State
24,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARKN008C,,,,,,,1.7,CADP Kano - Kano State
25,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARKN009C,,,,,,,1.4,CADP Kano - Kano State
26,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARKN010C,,,,,,,0.7,CADP Kano - Kano State
55,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARAS001C,,,,,,,1.1,Albarka Seeds - Kano State
56,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARAS002C,,,,,,,1.1,Albarka Seeds - Kano State
57,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARAS003C,,,,,,,1,Albarka Seeds - Kano State
58,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARAS004C,,,,,,,0.6,Albarka Seeds - Kano State
59,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARAS005C,,,,,,,1.2,Albarka Seeds - Kano State
60,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARAS006C,,,,,,,1.6,Albarka Seeds - Kano State
61,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARAS007C,,,,,,,1.4,Albarka Seeds - Kano State
62,,,2017,Kano,,Rogo,,11.5501,7.8232,Maize,ARAS008C,,,,,,,1.4,Albarka Seeds - Kano State
88,,,2017,Ogun,,Ijebuigbo,,6.9792,3.998,Maize,ARAL0001C,,,,,,,10.7,Agrisupply - Ogun State
89,,,2017,Ogun,,Ijebuigbo,,6.9792,3.998,Maize,ARAL0002C,,,,,,,1,Agrisupply - Ogun State
90,,,2017,Ogun,,Ijebuigbo,,6.9792,3.998,Maize,ARAL0003C,,,,,,,2.3,Agrisupply - Ogun State
91,,,2017,Ogun,,Ijebuigbo,,6.9792,3.998,Maize,ARAL0004C,,,,,,,0.7,Agrisupply - Ogun State
92,,,2017,Ogun,,Idekan,,6.9098,3.2584,Maize,ARAL0005C,,,,,,,1.1,Agrisupply - Ogun State
93,,,2017,Ogun,,Idekan,,6.9098,3.2584,Maize,ARAL0006C,,,,,,,10.3,Agrisupply - Ogun State
94,,,2017,Ogun,,Idekan,,6.9098,3.2584,Maize,ARAL0007C,,,,,,,22.7,Agrisupply - Ogun State
95,,,2017,Ogun,,Idekan,,6.9098,3.2584,Maize,ARAL0008C,,,,,,,1.1,Agrisupply - Ogun State
1,,,2017,Oyo,,Ijaye,,7.6311,3.8489,Maize,ARAIC1,,,,,,,12,Agbelere Integrated Farms - Oyo & Osun States
2,,,2017,Oyo,,Ijaye,,7.6311,3.8489,Maize,ARAIC2,,,,,,,35.9,Agbelere Integrated Farms - Oyo & Osun States
3,,,2017,Oyo,,Saki,,8.6726,3.3943,Maize,SA01C,,,,,,,93.1,Agbelere Integrated Farms - Oyo & Osun States
4,,,2017,Oyo,,Saki,,8.6726,3.3943,Maize,SA02C,,,,,,,0.5,Agbelere Integrated Farms - Oyo & Osun States
5,,,2017,Oyo,,Saki,,8.6726,3.3943,Maize,SA03C,,,,,,,0.1,Agbelere Integrated Farms - Oyo & Osun States
6,,,2017,Oyo,,Saki,,8.6726,3.3943,Maize,SA04C,,,,,,,52.8,Agbelere Integrated Farms - Oyo & Osun States
7,,,2017,Oyo,,Ikire,,7.37,4.1872,Maize,IK01C,,,,,,,0.5,Agbelere Integrated Farms - Oyo & Osun States
8,,,2017,Oyo,,Ikire,,7.37,4.1872,Maize,IK02C,,,,,,,147.3,Agbelere Integrated Farms - Oyo & Osun States
9,,,2017,Oyo,,Ikire,,7.37,4.1872,Maize,ARAI0479C,,,,,,,133.9,Agbelere Integrated Farms - Oyo & Osun States
10,,,2017,Oyo,,Yarkasuwa,,10.3785,7.4481,Maize,ARFF001C,,,,,,,1.4,Fantsuam Foundation - Kaduna State
1,,,2018,,,,,7.239,3.032861111,Maize,ARBSCM01,,,0,0,0,0,0,Business Support Academy
2,,,2018,,,,,7.239,3.032861111,Maize,ARBSCM02,,,0,0,0,0,0,Business Support Academy
3,,,2018,,,,,7.239,3.032861111,Maize,ARBSCM03,,,64,43,9,420,536,Business Support Academy
4,,,2018,,,,,7.239,3.032861111,Maize,ARBSCM04,,,0,0,0,0,0,Business Support Academy
5,,,2018,,,,,7.719638889,4.444805556,Maize,AREGCM01 ,,,0,0,0,12,12,Emiroglu global
6,,,2018,,,,,7.719638889,4.444805556,Maize,AREGCM02,,,0,0,0,14,14,Emiroglu global
7,,,2018,,,,,7.719638889,4.444805556,Maize,AREGCM03,,,0,0,0,0,0,Emiroglu global
8,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM01 ,,,0,0,0,19,19,Agbelere Integrated Farms
9,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM02,,,9,0,0,15,24,Agbelere Integrated Farms
10,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM03,,,0,0,0,0,0,Agbelere Integrated Farms
11,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM04,,,0,0,0,19,19,Agbelere Integrated Farms
12,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM05,,,13,0,0,23,36,Agbelere Integrated Farms
13,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM06,,,0,0,0,14,14,Agbelere Integrated Farms
14,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM07,,,7,0,0,18,25,Agbelere Integrated Farms
15,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM08,,,0,0,0,0,0,Agbelere Integrated Farms
16,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM09,,,11,0,0,16,27,Agbelere Integrated Farms
17,,,2018,,,,,7.631111111,3.848888889,Maize,ARAICM10,,,0,0,0,0,0,Agbelere Integrated Farms
